,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
219,21.0,0.0,0.0,0.8,0.0,0.3,55.3,0.1,0.4,0.3,0.6,0.0,0.5,0.0,Bundesliga,0.0,Lukas Fröde,0.0,0.0,0.0,Midfielder,55.3,0.0,0.1,0.5,192.0,Werder Bremen,0.1,0.3,85.0,0.0
223,21.0,0.0,0.0,1.0,0.0,0.0,71.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Bundesliga,0.0,Marcel Hilßner,0.0,0.0,0.0,Midfielder,71.4,0.0,0.0,0.0,183.0,Werder Bremen,1.0,1.0,81.0,0.0
247,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Milan Ivana,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,172.0,Darmstadt,0.0,0.0,73.0,0.0
267,25.0,0.0,0.3,0.3,0.2,0.3,68.8,1.2,0.2,0.2,1.5,0.0,0.3,0.3,Bundesliga,0.8,Nabil Bahoui,0.0,0.0,0.0,Midfielder,68.8,0.0,0.5,1.5,188.0,Hamburger SV,0.8,0.8,84.0,1.0
274,22.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Ahmet Arslan,0.0,0.0,0.0,Midfielder,100.0,0.0,0.0,0.0,179.0,Hamburger SV,0.0,0.0,77.0,0.0
286,18.0,1.0,1.3,0.0,0.0,0.0,82.9,0.3,0.3,0.0,0.7,0.0,0.3,1.3,Bundesliga,0.3,Arianit Ferati,0.0,0.0,0.0,Midfielder,82.9,0.0,0.3,1.3,168.0,VfB Stuttgart,0.3,1.0,71.0,0.0
299,22.0,0.0,0.4,0.9,0.0,0.0,77.1,0.9,0.0,0.1,0.8,1.0,0.0,0.4,Bundesliga,0.1,Jan Kliment,0.3,0.0,0.0,Midfielder,77.1,0.0,0.4,0.3,185.0,VfB Stuttgart,0.0,1.1,76.0,1.0
303,19.0,0.0,0.3,0.3,0.0,0.0,81.3,0.3,0.3,0.3,1.3,0.0,0.3,0.3,Bundesliga,0.0,Mart Ristl,0.0,0.0,0.0,Midfielder,81.3,0.0,0.0,0.7,180.0,VfB Stuttgart,0.3,0.7,74.0,1.0
304,23.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bundesliga,0.0,Marvin Wanitzek,0.0,0.0,0.0,Midfielder,75.0,0.0,0.0,0.0,179.0,VfB Stuttgart,0.0,0.0,77.0,0.0
312,19.0,1.0,0.3,1.2,0.2,1.7,72.4,0.3,0.8,1.1,0.9,0.0,3.3,0.3,Bundesliga,0.0,Benjamin Henrichs,0.0,0.1,0.0,Midfielder,72.4,0.0,0.0,3.8,182.0,Bayer Leverkusen,1.4,0.8,78.0,1.0
322,22.0,0.0,0.6,1.0,0.0,0.4,81.3,0.4,1.0,0.3,1.3,1.0,2.0,0.6,Bundesliga,0.0,Vladlen Yurchenko,0.0,0.0,0.0,Midfielder,81.3,0.0,0.7,0.3,181.0,Bayer Leverkusen,2.3,0.1,76.0,2.0
329,20.0,0.0,0.1,0.8,0.0,0.4,70.6,0.0,0.3,0.3,0.6,0.0,0.8,0.1,Bundesliga,0.0,Marlon Frey,0.0,0.0,0.0,Midfielder,70.6,0.0,1.0,0.4,181.0,Bayer Leverkusen,1.1,0.1,78.0,1.0
353,20.0,0.0,0.0,0.2,0.2,0.0,76.6,0.3,0.0,0.3,0.2,0.0,0.0,0.0,Bundesliga,0.0,Marcel Hartel,0.0,0.0,0.0,Midfielder,76.6,0.0,0.7,0.5,176.0,FC Cologne,0.0,0.0,0.0,0.0
375,21.0,1.0,0.1,1.6,0.4,1.4,91.1,0.4,0.6,0.3,0.6,0.0,1.5,0.1,Bundesliga,0.0,Marvin Schulz,0.0,0.9,0.0,Midfielder,91.1,0.0,0.1,1.3,186.0,Borussia M.Gladbach,1.0,0.0,77.0,0.0
401,19.0,1.0,0.5,0.3,0.0,0.4,77.2,0.8,0.6,0.3,0.8,0.0,0.5,0.5,Bundesliga,0.0,Philipp Ochs,0.0,0.0,0.0,Midfielder,77.2,0.0,0.5,1.8,174.0,Hoffenheim,0.2,1.0,73.0,0.0
403,21.0,0.0,0.0,0.0,0.0,2.0,77.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bundesliga,0.0,Russell Canouse,0.0,0.0,0.0,Midfielder,77.8,0.0,0.0,0.0,177.0,Hoffenheim,0.0,0.0,76.0,0.0
404,25.0,0.0,0.4,0.7,0.0,0.1,70.4,0.7,0.4,0.7,1.0,1.0,0.6,0.4,Bundesliga,0.0,Jiloan Hamad,0.1,0.1,0.0,Midfielder,70.4,0.0,0.6,0.9,173.0,Hoffenheim,0.6,0.6,72.0,1.0
409,19.0,3.0,1.2,2.6,0.0,0.0,50.0,1.8,0.4,1.8,2.6,0.0,1.4,1.2,Bundesliga,0.2,Noah Joel Sarenren Bazee,0.2,0.0,0.0,Midfielder,50.0,0.0,3.6,1.0,182.0,Hannover 96,0.2,3.0,0.0,1.0
434,19.0,0.0,0.3,0.2,0.1,0.1,66.9,0.5,0.1,0.6,0.3,1.0,0.1,0.3,Bundesliga,0.2,Allan Saint-Maximin,0.1,0.0,0.0,Midfielder,66.9,0.0,0.4,0.3,173.0,Hannover 96,0.3,0.9,67.0,1.0
436,20.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Tim Dierßen,0.0,0.0,0.0,Midfielder,33.3,0.0,0.0,1.0,172.0,Hannover 96,0.0,0.0,64.0,0.0
437,20.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bundesliga,0.0,Mike-Steven Bähre,0.0,0.0,0.0,Midfielder,50.0,0.0,0.0,0.0,179.0,Hannover 96,0.0,0.0,70.0,0.0
456,17.0,0.0,0.8,0.4,0.1,0.2,77.9,1.3,0.2,0.9,0.4,2.0,1.1,0.8,Bundesliga,0.3,Christian Pulisic,0.1,0.0,0.0,Midfielder,77.9,0.0,0.9,1.2,173.0,Borussia Dortmund,0.1,1.2,63.0,1.0
462,18.0,0.0,0.3,0.3,0.0,0.7,86.3,1.0,0.3,0.3,0.3,0.0,0.3,0.3,Bundesliga,0.0,Felix Passlack,0.0,0.0,0.0,Midfielder,86.3,0.0,0.0,1.3,170.0,Borussia Dortmund,1.7,0.7,74.0,0.0
536,18.0,0.0,0.4,0.4,0.0,0.6,94.4,0.4,1.8,1.2,1.0,0.0,1.6,0.4,Ligue1,0.0,Christopher Nkunku,0.0,0.0,0.0,Midfielder,94.4,0.0,0.2,1.6,175.0,Paris Saint Germain,0.8,0.8,69.0,0.0
539,19.0,0.0,0.3,0.5,0.1,0.4,86.8,1.2,0.3,0.5,0.5,1.0,0.2,0.3,Ligue1,0.0,Jean-Kevin Augustin,0.2,0.0,0.0,Midfielder,86.8,0.0,0.7,0.3,177.0,Paris Saint Germain,0.0,0.8,69.0,1.0
541,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Yakou Meite,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,184.0,Paris Saint Germain,0.0,0.0,82.0,0.0
573,18.0,0.0,0.0,0.5,0.0,0.0,60.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,Ligue1,0.0,Erin Pinheiro,0.0,0.0,0.0,Midfielder,60.0,0.0,0.5,0.0,190.0,Saint-Etienne,0.0,0.0,82.0,0.0
591,20.0,0.0,0.4,1.2,0.0,0.2,64.9,0.8,0.4,0.2,0.8,2.0,0.0,0.4,Ligue1,0.2,Julien Romain,0.0,0.0,0.0,Midfielder,64.9,0.0,0.4,0.4,181.0,SC Bastia,0.0,0.6,70.0,0.0
596,22.0,0.0,0.0,0.5,0.0,0.5,62.5,0.3,0.3,0.0,0.0,0.0,0.5,0.0,Ligue1,0.3,Abdoulaye Keita,0.0,0.0,0.0,Midfielder,62.5,0.0,0.0,0.8,175.0,SC Bastia,0.0,0.0,75.0,0.0
599,20.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Lyes Houri,0.0,0.0,0.0,Midfielder,70.0,0.0,1.0,0.0,175.0,SC Bastia,0.0,2.0,75.0,0.0
625,22.0,0.0,0.2,0.5,0.0,0.7,81.3,0.0,0.7,0.5,0.5,0.0,0.6,0.2,Ligue1,0.0,Omenuke Mfulu,0.0,0.1,0.0,Midfielder,81.3,0.0,0.4,0.8,182.0,Reims,0.5,0.4,69.0,3.0
628,25.0,0.0,0.3,0.3,0.0,0.0,90.2,0.7,1.0,0.7,1.0,0.0,1.0,0.3,Ligue1,0.0,Hugo Rodriguez,0.0,0.0,0.0,Midfielder,90.2,0.0,0.3,2.0,177.0,Reims,0.3,1.7,70.0,0.0
630,22.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,Ligue1,0.0,Hassane Kamara,0.0,0.0,0.0,Midfielder,100.0,0.0,0.5,0.5,168.0,Reims,0.0,0.0,67.0,0.0
653,19.0,1.0,0.4,0.2,0.0,0.0,83.8,0.9,0.4,0.6,0.2,2.0,0.0,0.4,Ligue1,0.1,Jeremie Boga,0.3,0.0,0.0,Midfielder,83.8,0.0,0.8,0.4,172.0,Rennes,0.1,0.9,68.0,0.0
654,20.0,0.0,1.3,0.3,0.0,0.0,84.3,1.7,0.3,0.3,0.7,0.0,0.0,1.3,Ligue1,0.7,Sebastien Salles-Lamonge,0.0,0.0,0.0,Midfielder,84.3,0.0,1.0,0.7,0.0,Rennes,1.0,0.0,0.0,0.0
660,17.0,0.0,0.7,0.0,0.0,0.0,60.0,0.3,0.3,0.7,0.7,0.0,0.0,0.7,Ligue1,0.3,Nicolas Janvier,0.0,0.0,0.0,Midfielder,60.0,0.0,0.3,1.0,176.0,Rennes,0.3,0.7,72.0,0.0
675,18.0,2.0,0.6,0.8,0.1,0.3,69.8,1.1,0.5,0.6,1.1,1.0,0.9,0.6,Ligue1,0.4,Ludovic Blas,0.1,0.0,0.0,Midfielder,69.8,0.0,0.8,1.4,180.0,Guingamp,0.7,0.7,64.0,1.0
685,34.0,0.0,0.1,0.3,0.1,0.8,75.8,0.4,0.5,0.6,0.6,0.0,1.1,0.1,Ligue1,0.0,Julien Cardy,0.0,0.0,0.0,Midfielder,75.8,0.0,0.4,1.1,176.0,Guingamp,1.0,0.2,71.0,1.0
687,18.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ligue1,1.0,Jeremy Livolant,0.0,0.0,0.0,Midfielder,100.0,0.0,0.0,1.0,174.0,Guingamp,0.0,0.0,63.0,0.0
690,19.0,0.0,1.0,1.0,0.0,2.0,77.8,0.0,0.0,1.0,1.0,0.0,3.0,1.0,Ligue1,1.0,Aissa Laidouni,0.0,0.0,0.0,Midfielder,77.8,0.0,0.0,3.0,0.0,Angers,2.0,0.0,0.0,0.0
